KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
34105870002,4,広島市安佐南区,安東二丁目,0,,,1028,446,582,543
34105870003,4,広島市安佐南区,安東三丁目,0,,,583,285,298,231
34105870004,4,広島市安佐南区,安東四丁目,0,,,1812,873,939,735
34105870005,4,広島市安佐南区,安東五丁目,0,,,1546,743,803,617
34105870006,4,広島市安佐南区,安東六丁目,0,,,808,342,466,435
34105870007,4,広島市安佐南区,安東七丁目,0,,,680,327,353,268
341058710,3,広島市安佐南区,上安,0,,,10852,4790,6062,5119
34105871001,4,広島市安佐南区,上安一丁目,0,,,1790,678,1112,999
34105871002,4,広島市安佐南区,上安二丁目,0,,,3819,1677,2142,1851
34105871003,4,広島市安佐南区,上安三丁目,0,,,605,291,314,311
34105871004,4,広島市安佐南区,上安四丁目,0,,,1016,495,521,415
34105871005,4,広島市安佐南区,上安五丁目,0,,,2116,951,1165,980
34105871006,4,広島市安佐南区,上安六丁目,0,,,896,398,498,325
34105871007,4,広島市安佐南区,上安七丁目,0,,,610,300,310,238
341058720,2,広島市安佐南区,上安町,0,,,2,1,1,1
341058730,3,広島市安佐南区,相田,0,,,9548,4567,4981,4108
34105873001,4,広島市安佐南区,相田一丁目,0,,,1650,802,848,749
34105873002,4,広島市安佐南区,相田二丁目,0,,,825,386,439,373
34105873003,4,広島市安佐南区,相田三丁目,0,,,2370,1136,1234,988
34105873004,4,広島市安佐南区,相田四丁目,0,,,711,322,389,310
34105873005,4,広島市安佐南区,相田五丁目,0,,,1128,544,584,479
34105873006,4,広島市安佐南区,相田六丁目,0,,,869,428,441,397
34105873007,4,広島市安佐南区,相田七丁目,0,,,1995,949,1046,812
341058740,2,広島市安佐南区,相田町,0,,,-,-,-,-
341058750,3,広島市安佐南区,高取南,0,,,3829,1848,1981,1551
34105875001,4,広島市安佐南区,高取南一丁目,0,,,1283,615,668,527
34105875002,4,広島市安佐南区,高取南二丁目,0,,,1651,801,850,680
34105875003,4,広島市安佐南区,高取南三丁目,0,,,895,432,463,344
341058760,3,広島市安佐南区,高取北,0,,,5759,2664,3095,2426
34105876001,4,広島市安佐南区,高取北一丁目,0,,,2329,1051,1278,1022
34105876002,4,広島市安佐南区,高取北二丁目,0,,,1032,481,551,413
34105876003,4,広島市安佐南区,高取北三丁目,0,,,767,372,395,332
34105876004,4,広島市安佐南区,高取北四丁目,0,,,1631,760,871,659
341058770,2,広島市安佐南区,高取南町,0,,,15,8,7,6
341058780,2,広島市安佐南区,高取北町,0,,,-,-,-,-
341058790,3,広島市安佐南区,長楽寺,0,,,4917,2418,2499,2086
34105879001,4,広島市安佐南区,長楽寺一丁目,0,,,2947,1446,1501,1203
34105879002,4,広島市安佐南区,長楽寺二丁目,0,,,654,358,296,372
34105879003,4,広島市安佐南区,長楽寺三丁目,0,,,1316,614,702,511
341058800,2,広島市安佐南区,長楽寺町,0,,,-,-,-,-
341058810,3,広島市安佐南区,長束,0,,,10264,5149,5115,4911
34105881001,4,広島市安佐南区,長束一丁目,0,,,1872,935,937,858
34105881002,4,広島市安佐南区,長束二丁目,0,,,1227,584,643,531
34105881003,4,広島市安佐南区,長束三丁目,0,,,2618,1316,1302,1341
34105881004,4,広島市安佐南区,長束四丁目,0,,,1092,565,527,599
34105881005,4,広島市安佐南区,長束五丁目,0,,,2142,1133,1009,1029
34105881006,4,広島市安佐南区,長束六丁目,0,,,1313,616,697,553
341058820,3,広島市安佐南区,長束西,0,,,5963,2947,3016,2611
34105882001,4,広島市安佐南区,長束西一丁目,0,,,1391,698,693,622
34105882002,4,広島市安佐南区,長束西二丁目,0,,,2340,1154,1186,1012
34105882003,4,広島市安佐南区,長束西三丁目,0,,,642,323,319,282
34105882004,4,広島市安佐南区,長束西四丁目,0,,,1128,564,564,513
34105882005,4,広島市安佐南区,長束西五丁目,0,,,462,208,254,182
341058830,2,広島市安佐南区,長束町,0,,,1,1,-,1
341058840,3,広島市安佐南区,東原,0,,,7395,3701,3694,3175
34105884001,4,広島市安佐南区,東原一丁目,0,,,2019,1046,973,1047
34105884002,4,広島市安佐南区,東原二丁目,0,,,1204,598,606,493
34105884003,4,広島市安佐南区,東原三丁目,0,,,4172,2057,2115,1635
341058850,3,広島市安佐南区,西原,0,,,19476,9593,9883,9456
34105885001,4,広島市安佐南区,西原一丁目,0,,,2048,995,1053,1050
34105885002,4,広島市安佐南区,西原二丁目,0,,,3747,1902,1845,1903
34105885003,4,広島市安佐南区,西原三丁目,0,,,1549,765,784,782
34105885004,4,広島市安佐南区,西原四丁目,0,,,3466,1742,1724,1811
34105885005,4,広島市安佐南区,西原五丁目,0,,,1229,577,652,615
34105885006,4,広島市安佐南区,西原六丁目,0,,,1686,842,844,789
34105885007,4,広島市安佐南区,西原七丁目,0,,,1928,897,1031,784
34105885008,4,広島市安佐南区,西原八丁目,0,,,2602,1255,1347,1196
34105885009,4,広島市安佐南区,西原九丁目,0,,,1221,618,603,526
341058860,3,広島市安佐南区,山本,0,,,12980,6452,6528,5432
34105886001,4,広島市安佐南区,山本一丁目,0,,,1898,972,926,943
34105886002,4,広島市安佐南区,山本二丁目,0,,,1070,558,512,485
34105886003,4,広島市安佐南区,山本三丁目,0,,,1195,582,613,511
34105886004,4,広島市安佐南区,山本四丁目,0,,,1482,746,736,619
34105886005,4,広島市安佐南区,山本五丁目,0,,,2085,1011,1074,834
34105886006,4,広島市安佐南区,山本六丁目,0,,,1161,596,565,453
34105886007,4,広島市安佐南区,山本七丁目,0,,,1514,722,792,553
34105886008,4,広島市安佐南区,山本八丁目,0,,,1052,535,517,427
34105886009,4,広島市安佐南区,山本九丁目,0,,,1523,730,793,607
341058870,2,広島市安佐南区,山本町,0,,,9,5,4,3
341058880,3,広島市安佐南区,祇園,0,,,16666,8485,8181,8023
34105888001,4,広島市安佐南区,祇園一丁目,0,,,2569,1357,1212,1360
34105888002,4,広島市安佐南区,祇園二丁目,0,,,2844,1402,1442,1419
34105888003,4,広島市安佐南区,祇園三丁目,0,,,3456,1703,1753,1552
34105888004,4,広島市安佐南区,祇園四丁目,0,,,1156,575,581,468
34105888005,4,広島市安佐南区,祇園五丁目,0,,,1832,983,849,968
34105888006,4,広島市安佐南区,祇園六丁目,0,,,2129,1083,1046,972
34105888007,4,広島市安佐南区,祇園七丁目,0,,,1825,913,912,877
34105888008,4,広島市安佐南区,祇園八丁目,0,,,855,469,386,407
341058890,2,広島市安佐南区,祇園町,0,,,-,-,-,-
341058950,3,広島市安佐南区,古市,0,,,5217,2559,2658,2713
34105895001,4,広島市安佐南区,古市一丁目,0,,,1675,835,840,829
34105895002,4,広島市安佐南区,古市二丁目,0,,,1381,669,712,699
34105895003,4,広島市安佐南区,古市三丁目,0,,,1644,793,851,859
34105895004,4,広島市安佐南区,古市四丁目,0,,,517,262,255,326
341058960,3,広島市安佐南区,中須,0,,,3984,1881,2103,1923
34105896001,4,広島市安佐南区,中須一丁目,0,,,2601,1201,1400,1281
34105896002,4,広島市安佐南区,中須二丁目,0,,,1383,680,703,642
341058970,3,広島市安佐南区,中筋,0,,,5865,2883,2982,2794
34105897001,4,広島市安佐南区,中筋一丁目,0,,,1840,959,881,997
34105897002,4,広島市安佐南区,中筋二丁目,0,,,893,435,458,417
34105897003,4,広島市安佐南区,中筋三丁目,0,,,2232,1046,1186,1004
34105897004,4,広島市安佐南区,中筋四丁目,0,,,900,443,457,376
341058980,3,広島市安佐南区,毘沙門台東,0,,,1314,645,669,431
34105898001,4,広島市安佐南区,毘沙門台東一丁目,0,,,966,478,488,301
34105898002,4,広島市安佐南区,毘沙門台東二丁目,0,,,348,167,181,130
341058990,2,広島市安佐南区,伴東町,0,,,1,1,-,1
341059000,3,広島市安佐南区,伴中央,0,,,3980,2142,1838,1995
34105900001,4,広島市安佐南区,伴中央一丁目,0,,,454,237,217,190
34105900002,4,広島市安佐南区,伴中央二丁目,0,,,747,404,343,421
34105900003,4,広島市安佐南区,伴中央三丁目,0,,,110,50,60,39
34105900004,4,広島市安佐南区,伴中央四丁目,0,,,818,475,343,503
34105900005,4,広島市安佐南区,伴中央五丁目,0,,,686,356,330,264
34105900006,4,広島市安佐南区,伴中央六丁目,0,,,834,449,385,452
34105900007,4,広島市安佐南区,伴中央七丁目,0,,,331,171,160,126
341059010,2,広島市安佐南区,伴西町,0,,,-,-,-,-
341059020,2,広島市安佐南区,伴北町,0,,,-,-,-,-
341059030,2,広島市安佐南区,大塚西町,0,,,-,-,-,-
341059040,2,広島市安佐南区,大塚東町,0,,,-,-,-,-
34106,1,広島市安佐北区,,0,,,138979,65972,73007,57775
341067150,3,広島市安佐北区,口田,0,,,7627,3616,4011,3154
34106715001,4,広島市安佐北区,口田一丁目,0,,,1960,914,1046,787
34106715002,4,広島市安佐北区,口田二丁目,0,,,1263,586,677,538
34106715003,4,広島市安佐北区,口田三丁目,0,,,1557,750,807,631
34106715004,4,広島市安佐北区,口田四丁目,0,,,1020,484,536,470
34106715005,4,広島市安佐北区,口田五丁目,0,,,1827,882,945,728
341067160,2,広島市安佐北区,口田町,0,,,-,-,-,-
341067170,3,広島市安佐北区,口田南,0,,,11062,5263,5799,4462
34106717001,4,広島市安佐北区,口田南一丁目,0,,,1335,602,733,516
34106717002,4,広島市安佐北区,口田南二丁目,0,,,1172,584,588,492
34106717003,4,広島市安佐北区,口田南三丁目,0,,,1389,682,707,619
34106717004,4,広島市安佐北区,口田南四丁目,0,,,1317,601,716,514
34106717005,4,広島市安佐北区,口田南五丁目,0,,,250,118,132,89
34106717006,4,広島市安佐北区,口田南六丁目,0,,,534,263,271,215
34106717007,4,広島市安佐北区,口田南七丁目,0,,,1612,774,838,701
34106717008,4,広島市安佐北区,口田南八丁目,0,,,1802,844,958,671
34106717009,4,広島市安佐北区,口田南九丁目,0,,,1651,795,856,645
341067180,2,広島市安佐北区,口田南町,0,,,11,6,5,3
341067190,3,広島市安佐北区,落合,0,,,6502,3069,3433,3096
34106719001,4,広島市安佐北区,落合一丁目,0,,,1966,985,981,917
34106719002,4,広島市安佐北区,落合二丁目,0,,,1583,779,804,671
34106719003,4,広島市安佐北区,落合三丁目,0,,,1038,452,586,532
34106719004,4,広島市安佐北区,落合四丁目,0,,,1180,504,676,651
34106719005,4,広島市安佐北区,落合五丁目,0,,,735,349,386,325
341067200,2,広島市安佐北区,落合町,0,,,-,-,-,-
341067210,3,広島市安佐北区,落合南,0,,,10097,4910,5187,3943
34106721001,4,広島市安佐北区,落合南一丁目,0,,,2390,1155,1235,954
34106721002,4,広島市安佐北区,落合南二丁目,0,,,1779,875,904,653
34106721003,4,広島市安佐北区,落合南三丁目,0,,,1537,748,789,653
34106721004,4,広島市安佐北区,落合南四丁目,0,,,2400,1177,1223,890
34106721005,4,広島市安佐北区,落合南五丁目,0,,,163,81,82,64
34106721006,4,広島市安佐北区,落合南六丁目,0,,,-,-,-,-
34106721007,4,広島市安佐北区,落合南七丁目,0,,,598,286,312,250
34106721008,4,広島市安佐北区,落合南八丁目,0,,,475,233,242,190
34106721009,4,広島市安佐北区,落合南九丁目,0,,,755,355,400,289
341067220,2,広島市安佐北区,落合南町,0,,,145,52,93,5
341067230,3,広島市安佐北区,真亀,0,,,4383,1952,2431,1901
34106723001,4,広島市安佐北区,真亀一丁目,0,,,449,180,269,175
34106723002,4,広島市安佐北区,真亀二丁目,0,,,1102,511,591,452
34106723003,4,広島市安佐北区,真亀三丁目,0,,,575,270,305,263
34106723004,4,広島市安佐北区,真亀四丁目,0,,,1014,435,579,471
34106723005,4,広島市安佐北区,真亀五丁目,0,,,1243,556,687,540
341067240,3,広島市安佐北区,亀崎,0,,,3612,1553,2059,1529
34106724001,4,広島市安佐北区,亀崎一丁目,0,,,764,360,404,324
34106724002,4,広島市安佐北区,亀崎二丁目,0,,,1019,429,590,469
34106724003,4,広島市安佐北区,亀崎三丁目,0,,,1282,548,734,569
34106724004,4,広島市安佐北区,亀崎四丁目,0,,,547,216,331,167
341067250,3,広島市安佐北区,倉掛,0,,,3192,1414,1778,1221
34106725001,4,広島市安佐北区,倉掛一丁目,0,,,876,412,464,359
34106725002,4,広島市安佐北区,倉掛二丁目,0,,,1144,535,609,486
34106725003,4,広島市安佐北区,倉掛三丁目,0,,,1172,467,705,376
341067260,3,広島市安佐北区,深川,0,,,7386,3560,3826,2810
34106726001,4,広島市安佐北区,深川一丁目,0,,,1406,690,716,514
34106726002,4,広島市安佐北区,深川二丁目,0,,,1127,560,567,471
34106726003,4,広島市安佐北区,深川三丁目,0,,,1008,478,530,383
34106726004,4,広島市安佐北区,深川四丁目,0,,,606,287,319,240
34106726005,4,広島市安佐北区,深川五丁目,0,,,671,333,338,284
34106726006,4,広島市安佐北区,深川六丁目,0,,,1431,671,760,537
34106726007,4,広島市安佐北区,深川七丁目,0,,,863,432,431,293
34106726008,4,広島市安佐北区,深川八丁目,0,,,274,109,165,88
341067270,2,広島市安佐北区,深川町,0,,,-,-,-,-
341067280,2,広島市安佐北区,上深川町,0,,,1835,869,966,824
341067290,2,広島市安佐北区,小河原町,0,,,1799,853,946,764
341067300,2,広島市安佐北区,狩留家町,0,,,1102,527,575,455
341067400,3,広島市安佐北区,可部,0,,,11689,5513,6176,4891
34106740001,4,広島市安佐北区,可部一丁目,0,,,1147,566,581,528
34106740002,4,広島市安佐北区,可部二丁目,0,,,1098,526,572,521
34106740003,4,広島市安佐北区,可部三丁目,0,,,2035,979,1056,935
34106740004,4,広島市安佐北区,可部四丁目,0,,,728,345,383,353
34106740005,4,広島市安佐北区,可部五丁目,0,,,747,351,396,331
34106740006,4,広島市安佐北区,可部六丁目,0,,,2096,947,1149,850
34106740007,4,広島市安佐北区,可部七丁目,0,,,1924,869,1055,578
34106740008,4,広島市安佐北区,可部八丁目,0,,,959,471,488,413
34106740009,4,広島市安佐北区,可部九丁目,0,,,955,459,496,382
341067410,3,広島市安佐北区,可部東,0,,,4330,1917,2413,1787
34106741001,4,広島市安佐北区,可部東一丁目,0,,,555,133,422,167
34106741002,4,広島市安佐北区,可部東二丁目,0,,,1042,496,546,453
34106741003,4,広島市安佐北区,可部東三丁目,0,,,1153,544,609,491
34106741004,4,広島市安佐北区,可部東四丁目,0,,,540,256,284,244
34106741005,4,広島市安佐北区,可部東五丁目,0,,,371,175,196,149
34106741006,4,広島市安佐北区,可部東六丁目,0,,,669,313,356,283
341067420,3,広島市安佐北区,可部南,0,,,5544,2617,2927,2714
34106742001,4,広島市安佐北区,可部南一丁目,0,,,1768,899,869,808
34106742002,4,広島市安佐北区,可部南二丁目,0,,,1132,503,629,535
34106742003,4,広島市安佐北区,可部南三丁目,0,,,879,411,468,394
34106742004,4,広島市安佐北区,可部南四丁目,0,,,1113,512,601,655
34106742005,4,広島市安佐北区,可部南五丁目,0,,,652,292,360,322
341067430,3,広島市安佐北区,亀山,0,,,9632,4675,4957,4041
34106743001,4,広島市安佐北区,亀山一丁目,0,,,894,421,473,356
34106743002,4,広島市安佐北区,亀山二丁目,0,,,1487,738,749,689
34106743003,4,広島市安佐北区,亀山三丁目,0,,,1412,693,719,601
34106743004,4,広島市安佐北区,亀山四丁目,0,,,880,422,458,359
34106743005,4,広島市安佐北区,亀山五丁目,0,,,1743,836,907,719
34106743006,4,広島市安佐北区,亀山六丁目,0,,,1245,617,628,529
34106743007,4,広島市安佐北区,亀山七丁目,0,,,811,390,421,329
34106743008,4,広島市安佐北区,亀山八丁目,0,,,664,335,329,271
34106743009,4,広島市安佐北区,亀山九丁目,0,,,496,223,273,188
341067440,3,広島市安佐北区,亀山南,0,,,5328,2583,2745,2161
34106744001,4,広島市安佐北区,亀山南一丁目,0,,,55,25,30,26
34106744002,4,広島市安佐北区,亀山南二丁目,0,,,1792,875,917,689
34106744003,4,広島市安佐北区,亀山南三丁目,0,,,887,441,446,356
34106744004,4,広島市安佐北区,亀山南四丁目,0,,,914,454,460,377
34106744005,4,広島市安佐北区,亀山南五丁目,0,,,1680,788,892,713
341067450,3,広島市安佐北区,三入,0,,,4099,2015,2084,1676
34106745001,4,広島市安佐北区,三入一丁目,0,,,575,296,279,269
34106745002,4,広島市安佐北区,三入二丁目,0,,,1190,581,609,475
34106745003,4,広島市安佐北区,三入三丁目,0,,,258,125,133,112
34106745004,4,広島市安佐北区,三入四丁目,0,,,189,95,94,78
34106745005,4,広島市安佐北区,三入五丁目,0,,,360,178,182,168
34106745006,4,広島市安佐北区,三入六丁目,0,,,792,369,423,290
34106745007,4,広島市安佐北区,三入七丁目,0,,,735,371,364,284
341067460,3,広島市安佐北区,三入東,0,,,4024,1971,2053,1539
34106746001,4,広島市安佐北区,三入東一丁目,0,,,1487,742,745,606
34106746002,4,広島市安佐北区,三入東二丁目,0,,,2537,1229,1308,933
341067470,3,広島市安佐北区,三入南,0,,,1848,878,970,729
34106747001,4,広島市安佐北区,三入南一丁目,0,,,277,124,153,141
34106747002,4,広島市安佐北区,三入南二丁目,0,,,1571,754,817,588
341067480,3,広島市安佐北区,大林,0,,,1315,678,637,654
34106748001,4,広島市安佐北区,大林一丁目,0,,,522,284,238,271
34106748002,4,広島市安佐北区,大林二丁目,0,,,366,177,189,204
34106748003,4,広島市安佐北区,大林三丁目,0,,,228,116,112,93
34106748004,4,広島市安佐北区,大林四丁目,0,,,199,101,98,86
341067490,2,広島市安佐北区,大林町,0,,,607,268,339,238
341067530,3,広島市安佐北区,亀山西,0,,,2686,1306,1380,886
34106753001,4,広島市安佐北区,亀山西一丁目,0,,,1220,585,635,379
34106753002,4,広島市安佐北区,亀山西二丁目,0,,,1466,721,745,507
341067580,2,広島市安佐北区,可部町大字上町屋,0,,,297,161,136,130
341067590,2,広島市安佐北区,可部町大字下町屋,0,,,17,11,6,8
341067600,2,広島市安佐北区,可部町大字桐原,0,,,1029,488,541,425
341067610,2,広島市安佐北区,可部町大字南原,0,,,719,356,363,330
341067620,2,広島市安佐北区,可部町大字綾ケ谷,0,,,849,395,454,336
341067630,2,広島市安佐北区,可部町大字勝木,0,,,1285,635,650,577
341067640,2,広島市安佐北区,可部町大字大毛寺,0,,,-,-,-,-
341067650,2,広島市安佐北区,可部町大字今井田,0,,,123,59,64,57
341067670,2,広島市安佐北区,可部町大字中島,0,,,-,-,-,-
341067680,2,広島市安佐北区,可部町大字上原,0,,,-,-,-,-
341067700,2,広島市安佐北区,可部町大字城,0,,,-,-,-,-
341067710,2,広島市安佐北区,可部町大字虹山,0,,,-,-,-,-
341067760,2,広島市安佐北区,安佐町大字久地,0,,,2587,1240,1347,1090
341067770,2,広島市安佐北区,安佐町大字毛木,0,,,200,99,101,88
341067780,2,広島市安佐北区,安佐町大字後山,0,,,516,200,316,152
341067790,2,広島市安佐北区,安佐町大字宮野,0,,,46,20,26,20
341067800,2,広島市安佐北区,安佐町大字筒瀬,0,,,177,80,97,79
341067810,2,広島市安佐北区,安佐町大字小河内,0,,,358,171,187,176
341067820,2,広島市安佐北区,安佐町大字鈴張,0,,,2747,1339,1408,1106
341067830,2,広島市安佐北区,安佐町大字飯室,0,,,2637,1263,1374,1106
341068220,2,広島市安佐北区,白木町大字井原,0,,,1090,471,619,443
341068230,2,広島市安佐北区,白木町大字古屋,0,,,76,39,37,35
341068240,2,広島市安佐北区,白木町大字志路,0,,,399,192,207,198
341068250,2,広島市安佐北区,白木町大字秋山,0,,,1305,643,662,599
341068260,2,広島市安佐北区,白木町大字小越,0,,,993,444,549,363
341068270,2,広島市安佐北区,白木町大字市川,0,,,761,360,401,340
341068280,2,広島市安佐北区,白木町大字有留,0,,,130,66,64,60
341068290,2,広島市安佐北区,白木町大字三田,0,,,2578,1242,1336,1131
341069600,3,広島市安佐北区,あさひが丘,0,,,6187,2929,3258,2558
34106960001,4,広島市安佐北区,あさひが丘一丁目,0,,,519,235,284,196
34106960002,4,広島市安佐北区,あさひが丘二丁目,0,,,572,262,310,242
34106960003,4,広島市安佐北区,あさひが丘三丁目,0,,,764,371,393,307
34106960004,4,広島市安佐北区,あさひが丘四丁目,0,,,411,203,208,166
34106960005,4,広島市安佐北区,あさひが丘五丁目,0,,,891,390,501,411
34106960006,4,広島市安佐北区,あさひが丘六丁目,0,,,1341,653,688,555
34106960007,4,広島市安佐北区,あさひが丘七丁目,0,,,437,206,231,172
34106960008,4,広島市安佐北区,あさひが丘八丁目,0,,,457,226,231,190
34106960009,4,広島市安佐北区,あさひが丘九丁目,0,,,795,383,412,319
341069610,2,広島市安佐北区,安佐町大字動物園,0,,,-,-,-,-
341069630,2,広島市安佐北区,安佐町大字くすの木台,0,,,2018,1004,1014,885
34107,1,広島市安芸区,,0,,,77103,38283,38820,31483
341074960,3,広島市安芸区,,0,,,-,-,-,-
34107496001,4,広島市安芸区,,0,,,-,-,-,-
34107496002,4,広島市安芸区,,0,,,-,-,-,-
34107496003,4,広島市安芸区,,0,,,-,-,-,-
341078300,2,広島市安芸区,阿戸町,0,,,2072,962,1110,794
341078340,3,広島市安芸区,矢野町,0,,,1567,1056,511,376
34107834000,4,広島市安芸区,矢野町,0,,,686,616,70,27
34107834002,4,広島市安芸区,矢野町寺屋敷,0,,,881,440,441,349
341078350,2,広島市安芸区,船越町,0,,,-,-,-,-
341078360,3,広島市安芸区,船越,0,,,6443,3096,3347,2861
34107836001,4,広島市安芸区,船越一丁目,0,,,1350,653,697,595
34107836002,4,広島市安芸区,船越二丁目,0,,,1236,589,647,538
34107836003,4,広島市安芸区,船越三丁目,0,,,712,351,361,340
34107836004,4,広島市安芸区,船越四丁目,0,,,1003,474,529,436
34107836005,4,広島市安芸区,船越五丁目,0,,,1212,593,619,555
34107836006,4,広島市安芸区,船越六丁目,0,,,930,436,494,397
341078370,3,広島市安芸区,船越南,0,,,3966,2008,1958,1938
34107837001,4,広島市安芸区,船越南一丁目,0,,,325,164,161,162
34107837002,4,広島市安芸区,船越南二丁目,0,,,1914,1014,900,901
34107837003,4,広島市安芸区,船越南三丁目,0,,,1531,734,797,748
34107837004,4,広島市安芸区,船越南四丁目,0,,,183,90,93,115
34107837005,4,広島市安芸区,船越南五丁目,0,,,13,6,7,12
341078450,3,広島市安芸区,矢野東,0,,,9087,4451,4636,3760
34107845001,4,広島市安芸区,矢野東一丁目,0,,,619,314,305,229
34107845002,4,広島市安芸区,矢野東二丁目,0,,,2310,1121,1189,949
34107845003,4,広島市安芸区,矢野東三丁目,0,,,606,293,313,234
34107845004,4,広島市安芸区,矢野東四丁目,0,,,1368,688,680,552
34107845005,4,広島市安芸区,矢野東五丁目,0,,,1398,670,728,634
34107845006,4,広島市安芸区,矢野東六丁目,0,,,1652,807,845,685
34107845007,4,広島市安芸区,矢野東七丁目,0,,,1134,558,576,477
341078460,3,広島市安芸区,矢野西,0,,,11774,5876,5898,5217
34107846001,4,広島市安芸区,矢野西一丁目,0,,,2355,1208,1147,1112
34107846002,4,広島市安芸区,矢野西二丁目,0,,,1204,640,564,476
34107846003,4,広島市安芸区,矢野西三丁目,0,,,2587,1264,1323,1092
34107846004,4,広島市安芸区,矢野西四丁目,0,,,2312,1136,1176,1035
34107846005,4,広島市安芸区,矢野西五丁目,0,,,1363,675,688,682
34107846006,4,広島市安芸区,矢野西六丁目,0,,,973,473,500,413
34107846007,4,広島市安芸区,矢野西七丁目,0,,,980,480,500,407
341078520,3,広島市安芸区,畑賀,0,,,3094,1531,1563,1259
34107852001,4,広島市安芸区,畑賀一丁目,0,,,594,288,306,252
34107852002,4,広島市安芸区,畑賀二丁目,0,,,1429,706,723,555
34107852003,4,広島市安芸区,畑賀三丁目,0,,,1071,537,534,452
341078530,3,広島市安芸区,畑賀町,0,,,791,391,400,314
34107853001,4,広島市安芸区,畑賀町上為角,0,,,101,46,55,43
34107853002,4,広島市安芸区,畑賀町中為角,0,,,126,60,66,48
34107853003,4,広島市安芸区,畑賀町下為角,0,,,202,106,96,81
34107853004,4,広島市安芸区,畑賀町水谷,0,,,96,45,51,41
34107853005,4,広島市安芸区,畑賀町鹿子垣内,0,,,30,17,13,12
34107853006,4,広島市安芸区,畑賀町奥畑,0,,,233,114,119,88
34107853007,4,広島市安芸区,畑賀町,0,,,3,3,-,1
341078540,3,広島市安芸区,中野,0,,,10487,5070,5417,4631
34107854001,4,広島市安芸区,中野一丁目,0,,,410,205,205,222
34107854002,4,広島市安芸区,中野二丁目,0,,,2635,1301,1334,1119
34107854003,4,広島市安芸区,中野三丁目,0,,,1954,954,1000,887
34107854004,4,広島市安芸区,中野四丁目,0,,,1527,713,814,675
34107854005,4,広島市安芸区,中野五丁目,0,,,1755,842,913,743
34107854006,4,広島市安芸区,中野六丁目,0,,,1244,609,635,598
34107854007,4,広島市安芸区,中野七丁目,0,,,962,446,516,387
341078550,2,広島市安芸区,中野町,0,,,-,-,-,-
341078560,3,広島市安芸区,中野東,0,,,7338,3795,3543,3159
34107856001,4,広島市安芸区,中野東一丁目,0,,,1144,577,567,501
34107856002,4,広島市安芸区,中野東二丁目,0,,,1228,585,643,477
34107856003,4,広島市安芸区,中野東三丁目,0,,,927,488,439,499
34107856004,4,広島市安芸区,中野東四丁目,0,,,638,383,255,172
34107856005,4,広島市安芸区,中野東五丁目,0,,,1112,559,553,496
34107856006,4,広島市安芸区,中野東六丁目,0,,,1779,940,839,772
34107856007,4,広島市安芸区,中野東七丁目,0,,,510,263,247,242
341078570,2,広島市安芸区,中野東町,0,,,1,1,-,1
341078580,3,広島市安芸区,瀬野,0,,,2526,1200,1326,962
34107858001,4,広島市安芸区,瀬野一丁目,0,,,893,428,465,336
34107858002,4,広島市安芸区,瀬野二丁目,0,,,322,151,171,136
34107858003,4,広島市安芸区,瀬野三丁目,0,,,525,233,292,184
34107858004,4,広島市安芸区,瀬野四丁目,0,,,168,86,82,74
34107858005,4,広島市安芸区,瀬野五丁目,0,,,618,302,316,232
341078590,2,広島市安芸区,瀬野町,0,,,1420,689,731,567
341078600,2,広島市安芸区,瀬野南,0,,,392,202,190,165
341078610,2,広島市安芸区,瀬野南町,0,,,172,82,90,68
341078620,3,広島市安芸区,上瀬野,0,,,647,303,344,265
34107862001,4,広島市安芸区,上瀬野一丁目,0,,,400,189,211,167
34107862002,4,広島市安芸区,上瀬野二丁目,0,,,247,114,133,98
341078630,2,広島市安芸区,上瀬野町,0,,,807,397,410,359
341078640,3,広島市安芸区,上瀬野南,0,,,741,384,357,299
34107864001,4,広島市安芸区,上瀬野南一丁目,0,,,500,270,230,190
34107864002,4,広島市安芸区,上瀬野南二丁目,0,,,241,114,127,109
341078900,3,広島市安芸区,矢野新町,0,,,36,14,22,32
34107890001,4,広島市安芸区,矢野新町一丁目,0,,,-,-,-,-
34107890002,4,広島市安芸区,矢野新町二丁目,0,,,36,14,22,32
341078990,3,広島市安芸区,矢野南,0,,,6519,3160,3359,2317
34107899001,4,広島市安芸区,矢野南一丁目,0,,,1155,573,582,441
34107899002,4,広島市安芸区,矢野南二丁目,0,,,973,471,502,290
34107899003,4,広島市安芸区,矢野南三丁目,0,,,1992,972,1020,702
34107899004,4,広島市安芸区,矢野南四丁目,0,,,1282,607,675,453
34107899005,4,広島市安芸区,矢野南五丁目,0,,,1117,537,580,431
341079010,3,広島市安芸区,瀬野西,0,,,7223,3615,3608,2139
34107901001,4,広島市安芸区,瀬野西一丁目,0,,,1276,641,635,410
34107901002,4,広島市安芸区,瀬野西二丁目,0,,,1210,610,600,386
34107901003,4,広島市安芸区,瀬野西三丁目,0,,,1295,657,638,376
34107901004,4,広島市安芸区,瀬野西四丁目,0,,,476,230,246,145
34107901005,4,広島市安芸区,瀬野西五丁目,0,,,2039,1025,1014,571
34107901006,4,広島市安芸区,瀬野西六丁目,0,,,927,452,475,251
34108,1,広島市佐伯区,,0,,,139563,67649,71914,58851
341084380,2,広島市佐伯区,杉並台,0,,,1825,875,950,818
